Age,Attrition,BusinessTravel,Department,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,OverTime,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
49,0,Travel_Rarely,Research & Development,3,Medical,4,Female,3,1,Laboratory Technician,1,Divorced,2587,Yes,3,2,1,17,2,2,2,2
38,0,Travel_Frequently,Research & Development,3,Medical,4,Female,2,1,Laboratory Technician,2,Single,2440,No,4,2,0,4,3,4,3,3
47,0,Travel_Rarely,Sales,4,Life Sciences,2,Female,4,4,Manager,2,Divorced,15972,No,3,3,3,29,3,3,2,2
49,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,3,4,Manager,3,Single,15379,No,3,1,0,23,3,8,7,0
41,0,Travel_Rarely,Sales,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,7082,Yes,3,4,0,21,3,2,0,2
20,0,Travel_Rarely,Sales,1,Life Sciences,4,Male,3,1,Sales Representative,1,Single,2728,No,3,1,0,2,3,2,2,2
33,0,Non-Travel,Sales,3,Life Sciences,3,Female,3,2,Sales Executive,4,Divorced,5368,Yes,4,3,1,7,3,6,5,2
36,0,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,2,Healthcare Representative,3,Married,5347,No,3,2,2,10,2,3,2,2
44,0,Travel_Rarely,Human Resources,3,Life Sciences,3,Female,3,1,Human Resources,4,Divorced,3195,Yes,3,1,3,8,3,2,2,2
23,1,Travel_Rarely,Research & Development,1,Medical,4,Male,2,1,Laboratory Technician,3,Single,3989,Yes,3,1,0,5,3,5,4,2
38,0,Travel_Rarely,Research & Development,2,Medical,4,Female,3,1,Laboratory Technician,3,Married,3306,No,3,4,1,7,2,0,0,0
53,0,Travel_Rarely,Research & Development,4,Medical,2,Male,4,3,Healthcare Representative,4,Married,7005,No,3,3,0,11,3,4,3,2
48,1,Travel_Frequently,Sales,2,Medical,4,Female,3,1,Sales Representative,3,Married,2655,Yes,3,3,2,19,3,9,7,7
32,1,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,1,Laboratory Technician,2,Single,1393,No,3,1,0,1,3,1,0,0
26,0,Non-Travel,Research & Development,3,Medical,4,Male,3,1,Laboratory Technician,4,Single,2570,No,4,3,0,7,3,7,7,7
55,0,Travel_Rarely,Research & Development,3,Technical Degree,1,Male,2,1,Research Scientist,2,Divorced,3537,No,3,4,1,8,3,4,2,2
34,0,Travel_Rarely,Research & Development,2,Medical,2,Male,2,2,Laboratory Technician,4,Married,3986,No,3,3,1,15,4,15,10,13
60,0,Travel_Rarely,Research & Development,4,Medical,3,Male,1,3,Healthcare Representative,4,Divorced,10883,No,4,3,1,19,4,1,0,0
33,0,Travel_Rarely,Research & Development,3,Medical,2,Male,4,1,Laboratory Technician,2,Married,2028,No,3,4,3,14,3,14,11,13
37,0,Travel_Frequently,Sales,4,Medical,3,Male,1,2,Sales Executive,4,Divorced,9525,No,3,3,2,6,2,6,3,3
34,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Female,2,1,Research Scientist,4,Married,2929,No,3,2,0,10,3,10,9,7
23,1,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,1,Sales Representative,4,Divorced,2275,Yes,4,2,1,3,3,3,2,2
44,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,4,3,Healthcare Representative,4,Married,7879,Yes,3,2,1,9,3,8,7,7
35,0,Travel_Frequently,Research & Development,4,Medical,1,Male,2,1,Research Scientist,4,Single,4930,Yes,3,3,0,6,4,5,4,4
43,0,Travel_Rarely,Sales,3,Medical,4,Male,3,2,Sales Executive,4,Married,7847,Yes,3,1,1,10,3,10,9,8
24,0,Travel_Rarely,Research & Development,3,Medical,3,Male,4,1,Research Scientist,3,Married,4401,No,3,4,1,5,3,5,3,4
41,0,Travel_Rarely,Sales,3,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,No,3,2,0,10,3,10,8,7
29,0,Travel_Rarely,Research & Development,4,Medical,4,Female,3,1,Laboratory Technician,3,Married,2974,No,3,3,1,9,3,5,3,2
36,0,Travel_Rarely,Sales,4,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4502,No,3,3,0,17,2,13,7,7
45,0,Non-Travel,Research & Development,1,Life Sciences,3,Male,2,3,Healthcare Representative,3,Married,10748,No,4,4,1,25,2,23,15,4
24,1,Travel_Rarely,Human Resources,1,Human Resources,4,Male,1,1,Human Resources,3,Married,1555,No,3,3,1,1,3,1,0,0
47,1,Travel_Frequently,Sales,3,Life Sciences,3,Male,1,4,Sales Executive,3,Married,12936,No,3,3,0,25,1,23,5,10
26,0,Travel_Rarely,Research & Development,4,Medical,4,Male,1,1,Laboratory Technician,3,Married,2305,No,3,3,3,3,4,3,2,2
45,0,Travel_Rarely,Research & Development,2,Technical Degree,4,Female,2,4,Research Director,2,Single,16704,No,3,3,0,21,3,21,6,6
32,0,Travel_Frequently,Research & Development,3,Life Sciences,1,Male,3,1,Research Scientist,3,Married,3433,No,3,1,1,10,2,5,2,3
31,0,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,3,1,Laboratory Technician,3,Married,3477,No,3,4,1,6,4,5,2,3
41,0,Non-Travel,Human Resources,3,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,No,3,2,1,10,3,3,2,2
40,0,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,Yes,3,2,1,18,3,1,0,0
24,0,Travel_Rarely,Research & Development,1,Medical,2,Male,3,1,Laboratory Technician,1,Divorced,3907,No,3,2,3,6,4,6,2,2
46,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Male,3,2,Healthcare Representative,2,Single,5562,No,3,4,0,19,3,10,7,9
35,0,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,3,2,Manufacturing Director,3,Married,6883,No,3,2,1,17,3,7,7,7
30,0,Travel_Rarely,Research & Development,1,Life Sciences,2,Male,3,1,Research Scientist,4,Married,2862,No,3,2,1,10,2,10,0,8
47,0,Non-Travel,Sales,4,Marketing,3,Male,3,2,Sales Executive,2,Married,4978,No,3,4,1,4,1,1,0,0
46,0,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,3,Sales Executive,4,Divorced,10368,Yes,3,2,1,13,2,10,6,3
36,1,Travel_Rarely,Sales,5,Marketing,2,Male,2,2,Sales Executive,1,Divorced,6134,Yes,3,2,3,16,3,2,2,2
32,1,Travel_Rarely,Sales,2,Life Sciences,1,Male,1,2,Sales Executive,2,Single,6735,No,3,2,0,10,3,0,0,0
23,0,Travel_Rarely,Research & Development,1,Medical,3,Female,3,1,Laboratory Technician,2,Single,3295,No,3,3,0,3,1,3,2,2
31,0,Travel_Frequently,Research & Development,1,Technical Degree,4,Female,3,2,Manufacturing Director,4,Single,5238,No,4,4,0,9,2,5,4,4
39,0,Non-Travel,Research & Development,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,6472,Yes,3,4,1,9,3,9,8,8
32,0,Travel_Rarely,Sales,3,Life Sciences,4,Male,1,3,Sales Executive,3,Married,9610,No,3,3,1,10,1,4,3,2
40,0,Travel_Rarely,Sales,4,Medical,2,Male,3,5,Manager,2,Single,19833,No,3,2,0,21,2,21,8,8
45,0,Travel_Rarely,Human Resources,3,Life Sciences,3,Female,1,3,Human Resources,3,Married,9756,No,4,3,2,9,4,5,0,3
30,0,Travel_Frequently,Research & Development,4,Technical Degree,4,Female,2,1,Research Scientist,1,Single,4968,No,3,4,0,10,3,9,7,7
24,0,Travel_Frequently,Human Resources,3,Medical,1,Male,3,1,Human Resources,4,Married,2145,No,3,4,1,3,3,2,2,1
30,1,Travel_Frequently,Human Resources,3,Human Resources,3,Female,2,1,Human Resources,4,Divorced,2180,No,3,3,1,6,2,4,2,2
31,0,Travel_Rarely,Sales,3,Technical Degree,1,Male,3,2,Sales Executive,3,Married,8346,No,3,3,1,6,3,5,2,2
27,0,Travel_Rarely,Research & Development,3,Medical,3,Female,3,1,Research Scientist,4,Single,3445,No,3,3,0,6,2,6,2,4
29,1,Travel_Rarely,Sales,3,Marketing,2,Female,1,1,Sales Representative,2,Single,2760,No,3,3,0,2,3,2,2,2
29,0,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,4,2,Healthcare Representative,3,Single,6294,Yes,3,4,0,10,4,3,2,2
30,0,Travel_Rarely,Sales,2,Marketing,3,Male,2,3,Sales Executive,1,Divorced,7140,No,3,1,1,12,3,7,7,7
34,0,Travel_Rarely,Research & Development,4,Medical,4,Male,4,1,Research Scientist,4,Married,2932,Yes,3,1,3,6,3,5,0,2
33,0,Non-Travel,Sales,3,Marketing,4,Female,3,2,Sales Executive,2,Single,5147,No,3,4,0,13,2,11,7,7
49,0,Travel_Rarely,Sales,4,Marketing,4,Female,3,2,Sales Executive,4,Single,4507,No,3,3,0,8,4,5,1,4
33,1,Travel_Rarely,Sales,3,Life Sciences,1,Female,3,3,Sales Executive,1,Single,8564,Yes,4,3,0,11,2,0,0,0
38,0,Travel_Frequently,Research & Development,2,Medical,3,Female,2,1,Laboratory Technician,2,Married,2468,No,3,2,1,9,2,6,1,5
31,1,Travel_Rarely,Sales,4,Marketing,1,Male,3,3,Sales Executive,3,Married,8161,No,3,1,3,10,3,1,0,0
29,0,Travel_Rarely,Research & Development,3,Technical Degree,4,Female,2,1,Research Scientist,1,Divorced,2109,No,3,3,1,1,3,1,0,0
30,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,4,2,Healthcare Representative,3,Married,5294,No,3,3,1,10,3,7,0,7
32,0,Non-Travel,Research & Development,4,Technical Degree,2,Male,3,1,Research Scientist,2,Single,2718,No,3,2,0,12,3,7,7,7
38,0,Travel_Rarely,Research & Development,3,Medical,2,Male,1,2,Healthcare Representative,4,Married,5811,Yes,3,3,1,15,3,1,0,0
43,1,Travel_Frequently,Research & Development,3,Technical Degree,3,Male,2,1,Research Scientist,3,Married,2437,Yes,3,4,1,6,3,1,0,0
42,0,Travel_Rarely,Research & Development,3,Medical,2,Male,3,1,Laboratory Technician,2,Divorced,2766,No,4,2,3,7,2,5,3,4
55,0,Travel_Rarely,Research & Development,3,Medical,3,Male,2,5,Research Director,1,Married,19038,No,3,2,3,34,3,1,0,0
33,0,Non-Travel,Research & Development,3,Technical Degree,4,Male,3,2,Research Scientist,2,Divorced,3055,No,3,4,2,11,2,9,8,7
41,0,Travel_Rarely,Research & Development,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,2289,No,4,2,2,5,3,5,3,4
34,0,Non-Travel,Sales,3,Life Sciences,4,Male,3,2,Sales Executive,3,Divorced,4001,Yes,3,3,1,15,3,15,14,7
53,0,Non-Travel,Research & Development,4,Medical,1,Female,2,4,Manufacturing Director,3,Married,12965,Yes,4,4,3,27,2,3,2,2
43,0,Travel_Rarely,Human Resources,3,Life Sciences,2,Male,3,1,Human Resources,4,Single,3539,No,3,2,0,10,3,9,7,8
34,0,Travel_Rarely,Sales,2,Life Sciences,4,Female,1,2,Sales Executive,4,Single,6029,No,3,1,0,6,3,2,2,2
21,1,Travel_Rarely,Sales,1,Marketing,2,Male,3,1,Sales Representative,2,Single,2679,No,3,2,0,1,3,1,0,0
38,0,Travel_Rarely,Research & Development,2,Other,4,Female,2,1,Laboratory Technician,3,Married,3702,No,3,2,1,5,3,5,4,4
22,1,Travel_Rarely,Research & Development,1,Medical,3,Female,3,1,Laboratory Technician,1,Married,2398,Yes,3,3,0,1,3,1,0,0
31,0,Travel_Rarely,Sales,4,Marketing,1,Female,2,2,Sales Executive,4,Married,5468,No,3,1,2,13,3,12,7,7
51,0,Travel_Rarely,Research & Development,3,Technical Degree,1,Female,3,3,Manager,3,Married,13116,No,3,4,0,15,3,2,2,2
37,0,Travel_Rarely,Sales,2,Marketing,2,Male,2,2,Sales Executive,2,Married,4189,No,3,1,2,5,3,5,2,3
46,0,Travel_Rarely,Research & Development,4,Medical,3,Male,3,5,Research Director,4,Divorced,19328,Yes,3,3,1,24,3,2,1,2
36,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,3,Healthcare Representative,1,Married,8321,Yes,3,4,1,15,3,12,8,7
44,1,Travel_Frequently,Research & Development,2,Medical,3,Male,3,1,Research Scientist,2,Divorced,2342,Yes,3,3,3,6,2,5,3,3
37,0,Travel_Rarely,Human Resources,2,Other,3,Male,3,2,Human Resources,2,Divorced,4071,No,3,3,0,19,2,10,0,7
35,1,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,2,Sales Executive,4,Single,5813,Yes,3,4,0,10,3,10,7,7
33,0,Travel_Rarely,Research & Development,4,Life Sciences,4,Male,4,1,Research Scientist,1,Married,3143,No,3,2,1,14,3,10,8,6
28,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Male,3,1,Research Scientist,4,Married,2044,No,3,3,1,5,4,5,3,3
39,0,Travel_Rarely,Research & Development,1,Medical,3,Male,3,3,Research Director,3,Single,13464,No,4,3,0,9,3,4,3,2
46,0,Non-Travel,Sales,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,7991,No,3,3,0,6,3,2,2,2
40,0,Travel_Rarely,Research & Development,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,No,3,4,1,7,2,4,3,2
42,0,Travel_Rarely,Research & Development,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5538,No,3,3,2,10,2,0,0,0
35,0,Non-Travel,Research & Development,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,No,3,3,1,15,3,7,7,7
38,0,Non-Travel,Human Resources,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,2592,No,3,4,3,13,3,11,10,8
34,1,Travel_Frequently,Research & Development,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,No,3,3,1,11,2,7,1,7
37,1,Travel_Rarely,Research & Development,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,4213,No,3,2,0,10,1,10,3,8
39,0,Travel_Frequently,Sales,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4127,No,3,4,1,7,3,2,1,2
43,0,Non-Travel,Research & Development,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,2438,No,3,3,0,7,2,3,2,2
41,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,6870,No,3,1,0,11,1,3,2,2
41,0,Travel_Rarely,Sales,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,10447,Yes,3,4,1,23,4,22,14,5
30,0,Travel_Rarely,Research & Development,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,9667,No,3,2,0,9,3,7,7,2
26,1,Travel_Rarely,Human Resources,2,Medical,4,Female,3,1,Human Resources,2,Married,2148,Yes,3,3,0,6,3,5,1,4
46,1,Travel_Rarely,Research & Development,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,8926,No,4,4,1,13,4,9,7,7
40,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,No,3,4,1,12,3,5,3,3
34,0,Travel_Rarely,Sales,2,Technical Degree,2,Male,4,2,Sales Executive,3,Married,6799,No,4,3,2,10,3,10,8,8
58,0,Non-Travel,Sales,3,Medical,2,Male,3,4,Manager,2,Divorced,16291,No,4,4,1,37,2,16,9,14
35,0,Travel_Rarely,Research & Development,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,2705,No,3,2,1,6,4,5,4,3
47,0,Travel_Rarely,Research & Development,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,10333,Yes,3,3,1,28,3,22,11,10
40,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,4448,No,3,2,1,15,3,7,4,7
54,0,Travel_Rarely,Research & Development,4,Medical,4,Female,3,2,Research Scientist,4,Married,6854,No,3,2,1,14,2,7,1,7
31,0,Travel_Frequently,Sales,4,Marketing,1,Female,3,3,Sales Executive,1,Married,9637,No,3,4,2,9,3,3,2,2
28,0,Travel_Rarely,Research & Development,3,Medical,3,Female,3,1,Research Scientist,1,Married,3591,No,4,3,1,3,3,3,2,2
38,0,Travel_Rarely,Sales,4,Marketing,2,Female,1,2,Sales Representative,4,Married,5405,Yes,4,1,2,20,2,4,2,3
26,0,Travel_Rarely,Sales,3,Medical,3,Male,3,2,Sales Executive,4,Single,4684,No,3,1,0,5,3,5,3,2
58,0,Travel_Frequently,Research & Development,4,Life Sciences,1,Male,3,4,Research Director,3,Married,15787,Yes,3,2,0,23,3,2,2,2
18,0,Non-Travel,Research & Development,3,Medical,2,Female,3,1,Research Scientist,3,Single,1514,No,3,3,0,0,1,0,0,0
31,1,Travel_Rarely,Human Resources,5,Human Resources,4,Male,4,1,Human Resources,1,Married,2956,No,3,3,0,2,3,1,0,0
29,1,Travel_Rarely,Human Resources,3,Human Resources,1,Male,2,1,Human Resources,1,Divorced,2335,Yes,3,4,3,4,3,2,2,0
45,0,Non-Travel,Sales,4,Life Sciences,3,Female,3,2,Sales Executive,3,Married,5154,No,4,2,2,10,4,8,7,7
36,0,Travel_Rarely,Research & Development,4,Other,4,Female,3,2,Research Scientist,2,Married,6962,Yes,4,4,1,15,3,1,0,0
43,0,Travel_Frequently,Sales,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,5675,No,4,3,1,7,3,7,7,7
27,0,Travel_Frequently,Research & Development,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,2379,Yes,3,3,0,6,2,5,4,2
29,0,Travel_Frequently,Research & Development,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3812,No,3,2,0,11,4,11,8,10
32,0,Travel_Frequently,Sales,4,Marketing,4,Male,3,2,Sales Executive,4,Single,4648,No,3,3,0,4,4,0,0,0
42,0,Non-Travel,Research & Development,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,2936,No,4,2,2,10,2,6,3,3
47,0,Travel_Rarely,Research & Development,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,2105,No,3,3,0,7,3,2,2,0
46,0,Travel_Rarely,Research & Development,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,Divorced,8578,No,3,3,1,12,2,9,8,7
28,0,Non-Travel,Human Resources,2,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,2706,No,3,2,1,3,3,3,2,2
29,0,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,6384,No,3,4,2,11,3,7,0,6
42,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,3968,No,3,4,0,8,3,0,0,0
32,1,Travel_Rarely,Sales,4,Marketing,3,Male,2,2,Sales Executive,2,Single,9907,Yes,3,3,0,7,2,2,2,2
46,0,Travel_Rarely,Sales,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,13225,No,3,4,1,25,3,19,17,8
27,0,Travel_Rarely,Sales,1,Medical,2,Female,2,2,Sales Representative,3,Married,3540,No,4,4,1,9,3,9,8,8
29,0,Travel_Rarely,Human Resources,1,Medical,4,Male,2,1,Human Resources,2,Married,2804,No,3,4,0,1,3,1,0,0
43,0,Travel_Rarely,Research & Development,3,Medical,1,Female,2,5,Manager,3,Married,19392,No,3,4,0,21,3,16,12,14
48,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,2,5,Research Director,2,Married,19665,No,3,4,0,29,3,22,10,9
29,1,Travel_Frequently,Research & Development,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,2439,Yes,4,2,0,1,2,1,0,0
46,1,Travel_Rarely,Sales,3,Life Sciences,3,Female,3,3,Sales Executive,2,Married,7314,No,4,3,3,14,3,8,7,7
27,0,Travel_Frequently,Research & Development,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,4774,No,3,4,1,8,2,7,6,3
39,0,Travel_Rarely,Research & Development,4,Other,4,Male,3,2,Research Scientist,4,Divorced,3902,No,3,2,3,7,3,2,2,2
55,0,Travel_Rarely,Research & Development,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,2662,No,4,2,1,19,4,5,2,4
28,0,Travel_Rarely,Sales,3,Medical,2,Female,3,1,Sales Representative,2,Married,2856,No,3,4,1,1,3,1,0,0
30,1,Travel_Rarely,Sales,3,Medical,2,Male,3,1,Sales Representative,4,Single,1081,No,3,3,0,1,2,1,0,0
22,1,Travel_Rarely,Research & Development,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,2472,Yes,4,1,0,1,3,1,0,0
36,0,Travel_Rarely,Sales,4,Technical Degree,2,Female,2,2,Sales Executive,3,Married,5673,Yes,3,1,1,10,3,10,9,7
31,0,Travel_Rarely,Research & Development,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,Divorced,4197,No,3,1,1,10,3,10,8,2
34,0,Travel_Rarely,Sales,3,Life Sciences,3,Male,3,3,Sales Executive,4,Married,9713,Yes,3,4,3,9,3,5,3,0
29,0,Travel_Rarely,Research & Development,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,2062,No,3,2,0,11,3,3,2,2
37,0,Travel_Rarely,Research & Development,4,Medical,4,Male,3,2,Research Scientist,1,Married,4284,Yes,4,3,1,16,3,5,3,4
35,0,Travel_Rarely,Research & Development,2,Other,4,Female,2,2,Manufacturing Director,2,Married,4788,Yes,3,4,0,4,3,3,2,2
45,0,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,Married,5906,No,3,4,2,10,2,9,8,8
36,0,Travel_Frequently,Human Resources,1,Human Resources,2,Male,2,2,Human Resources,4,Single,3886,No,4,4,0,10,2,10,1,8
40,0,Travel_Rarely,Research & Development,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,16823,No,3,1,1,22,3,19,7,16
26,0,Travel_Rarely,Research & Development,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,2933,Yes,3,3,1,1,2,1,0,0
27,0,Travel_Rarely,Sales,2,Medical,1,Female,4,2,Sales Executive,3,Single,6500,No,3,2,0,9,2,8,7,7
48,0,Travel_Frequently,Research & Development,3,Medical,4,Female,3,4,Manager,4,Divorced,17174,No,3,2,1,24,3,22,17,7
44,0,Travel_Rarely,Research & Development,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,Married,5033,No,3,4,1,10,3,2,0,2
34,1,Non-Travel,Research & Development,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,2307,Yes,4,2,1,5,3,5,2,0
56,1,Travel_Rarely,Research & Development,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2587,No,3,4,0,5,3,4,2,0
36,0,Travel_Rarely,Sales,2,Marketing,3,Male,2,2,Sales Executive,2,Married,5507,No,3,3,2,12,1,4,2,3
41,0,Travel_Rarely,Sales,3,Marketing,3,Female,3,2,Sales Executive,2,Married,4393,No,4,3,1,14,3,5,4,4
42,0,Travel_Rarely,Research & Development,3,Medical,3,Male,3,3,Research Director,1,Married,13348,No,3,2,1,18,4,13,7,7
31,0,Travel_Rarely,Sales,2,Medical,3,Female,3,2,Sales Executive,4,Divorced,6583,Yes,3,4,1,8,3,5,2,4
34,0,Travel_Rarely,Sales,1,Medical,4,Female,2,2,Sales Executive,4,Married,8103,Yes,3,3,0,9,2,4,2,1
31,0,Travel_Rarely,Research & Development,3,Medical,1,Female,4,1,Laboratory Technician,3,Divorced,3978,No,3,2,1,4,2,2,2,2
26,0,Travel_Frequently,Research & Development,3,Other,3,Male,4,1,Laboratory Technician,4,Married,2544,No,3,1,1,8,3,7,7,7
45,0,Travel_Frequently,Research & Development,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,5399,No,3,3,0,12,3,4,2,3
33,0,Travel_Rarely,Sales,4,Marketing,2,Male,3,2,Sales Executive,3,Single,5487,No,3,2,0,10,2,10,4,9
28,0,Travel_Frequently,Sales,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,6834,Yes,3,3,1,7,3,7,7,7
29,1,Travel_Frequently,Sales,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,1091,No,3,4,0,1,3,1,0,0
39,0,Non-Travel,Sales,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,5736,No,3,3,1,10,3,3,2,2
27,0,Travel_Rarely,Research & Development,4,Technical Degree,2,Male,3,1,Research Scientist,2,Married,2226,No,3,3,1,6,2,5,3,2
34,0,Travel_Frequently,Research & Development,4,Other,3,Male,2,2,Research Scientist,4,Married,5747,Yes,3,2,0,16,3,15,10,11
28,1,Travel_Rarely,Sales,2,Marketing,4,Female,3,2,Sales Executive,3,Single,9854,Yes,3,4,0,6,3,2,0,2
47,0,Non-Travel,Research & Development,4,Technical Degree,3,Male,3,2,Research Scientist,2,Married,5467,No,3,3,1,16,4,8,7,7
56,0,Travel_Rarely,Sales,5,Marketing,4,Female,2,2,Sales Executive,1,Married,5380,No,3,3,1,6,3,0,0,0
39,0,Travel_Rarely,Research & Development,2,Medical,1,Male,3,2,Manufacturing Director,1,Married,5151,No,4,4,1,10,3,10,0,9
38,0,Travel_Frequently,Research & Development,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,2133,Yes,3,3,1,20,3,20,11,7
58,0,Travel_Rarely,Sales,3,Life Sciences,4,Female,3,4,Manager,4,Married,17875,Yes,3,3,1,29,2,1,0,0
32,1,Travel_Frequently,Research & Development,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,2432,Yes,3,1,0,8,3,4,1,3
38,0,Travel_Rarely,Research & Development,2,Life Sciences,2,Male,3,1,Research Scientist,4,Divorced,4771,No,3,4,2,10,4,5,2,3
49,0,Travel_Frequently,Research & Development,1,Life Sciences,2,Male,3,5,Research Director,4,Married,19161,No,3,4,0,28,3,5,4,3
42,0,Travel_Rarely,Sales,4,Marketing,2,Male,3,2,Sales Executive,4,Divorced,5087,Yes,3,3,2,14,3,0,0,0
27,1,Travel_Frequently,Human Resources,3,Human Resources,1,Female,2,1,Human Resources,2,Married,2863,No,3,1,0,1,3,1,0,0
35,0,Travel_Rarely,Sales,4,Medical,2,Male,3,2,Sales Executive,1,Married,5561,No,3,4,1,6,1,5,3,4
28,0,Non-Travel,Research & Development,3,Medical,3,Male,3,1,Research Scientist,3,Single,2144,No,3,3,0,5,2,5,3,4
31,0,Non-Travel,Research & Development,2,Medical,3,Male,3,1,Research Scientist,1,Divorced,3065,Yes,3,4,1,4,4,4,2,3
36,0,Non-Travel,Research & Development,4,Life Sciences,1,Male,4,1,Laboratory Technician,2,Married,2810,No,4,2,0,5,3,5,4,2
34,0,Travel_Rarely,Sales,3,Marketing,1,Male,3,3,Sales Executive,4,Single,9888,No,4,1,0,14,2,14,8,1
34,0,Travel_Rarely,Sales,4,Medical,4,Male,3,3,Sales Executive,3,Divorced,8628,No,3,3,1,9,2,8,7,1
26,0,Travel_Rarely,Research & Development,3,Medical,3,Male,3,1,Laboratory Technician,1,Single,2867,No,3,4,0,8,2,7,7,6
29,0,Travel_Rarely,Research & Development,3,Life Sciences,1,Male,3,2,Healthcare Representative,1,Married,5373,No,3,1,1,6,2,5,3,2
32,0,Non-Travel,Research & Development,4,Medical,3,Female,3,2,Healthcare Representative,4,Divorced,6667,No,3,2,1,9,3,5,1,2
31,0,Travel_Frequently,Research & Development,3,Life Sciences,4,Male,1,2,Research Scientist,1,Married,5003,No,4,2,0,10,3,10,8,7
28,1,Travel_Rarely,Research & Development,3,Technical Degree,3,Male,2,1,Laboratory Technician,4,Divorced,2367,No,3,1,1,6,2,4,1,3
38,0,Travel_Rarely,Sales,3,Life Sciences,1,Male,2,1,Sales Representative,1,Single,2858,No,3,1,0,20,2,1,0,0
